time,event_name,gender,product_id,category_id,category_name,brand,price,user_id,session,category_1,category_2,category_3,Label,results
2022-12-18 01:00:02+09,view,Male,5868559,y8o5j2be,appliances.environment.vacuum,max,95.08,10.42.0.211-10.42.0.1-20467-53-17,30bb99e8-d1ae-4220-8dee-56f59bcd05d5,appliances,environment,vacuum,1,1
2022-12-18 01:06:46+09,view,Male,5854573,h1b0s2wy,appliances.environment.vacuum,jessnail,46.83,10.42.0.211-10.42.0.1-18005-53-17,1094be2a-938d-4ffb-be5a-3441119aab6b,appliances,environment,vacuum,1,1
2022-12-18 01:07:31+09,remove_from_cart,Female,5732039,rgtv9t84,furniture.bathroom.bath,domix,3.41,157.240.18.15-10.42.0.42-443-53000-6,a613c860-4205-486d-a3b3-6259b641fafe,furniture,bathroom,bath,0,0
2022-12-18 01:07:32+09,remove_from_cart,Male,5732039,cycc3fvl,furniture.bathroom.bath,domix,3.41,172.217.10.14-10.42.0.211-443-55191-6,a613c860-4205-486d-a3b3-6259b641fafe,furniture,bathroom,bath,1,1
2022-12-18 01:08:11+09,view,Male,5856191,3tfp9hug,appliances.environment.vacuum,runail,24.44,10.42.0.42-104.192.110.245-45447-80-6,550e0540-975a-41fa-acab-2a87a95de81d,appliances,environment,vacuum,1,1
2022-12-18 01:08:51+09,view,Male,5771614,e6q92shw,furniture.living_room.cabinet,kosmekka,150.79,216.58.218.228-10.42.0.211-443-38324-6,dc07d49b-2e3a-429d-bf3b-8d7bf185d458,furniture,living_room,cabinet,1,1
2022-12-18 01:09:17+09,view,Female,5771614,9032hh5c,furniture.living_room.cabinet,kosmekka,150.79,10.42.0.211-23.194.141.104-55069-443-6,dc07d49b-2e3a-429d-bf3b-8d7bf185d458,furniture,living_room,cabinet,0,0
2022-12-18 01:13:58+09,view,Male,5856193,4kzv06e6,furniture.living_room.cabinet,runail,82.54,140.205.230.49-10.42.0.211-443-34346-6,986f1436-14a4-4fc0-aff6-09907dfb43e4,furniture,living_room,cabinet,1,1
2022-12-18 01:18:15+09,view,Female,5746846,t5iz3vdz,furniture.bathroom.bath,irisk,52.7,174.35.50.75-10.42.0.211-80-37387-6,986f1436-14a4-4fc0-aff6-09907dfb43e4,furniture,bathroom,bath,0,0
2022-12-18 01:18:50+09,view,Female,5856193,wnh6h9f0,furniture.living_room.cabinet,runail,82.54,206.126.112.142-10.42.0.42-443-35776-6,986f1436-14a4-4fc0-aff6-09907dfb43e4,furniture,living_room,cabinet,0,0
2022-12-18 01:20:43+09,view,Male,5713292,vlqd192g,appliances.personal.hair_cutter,Not defined,52.86,222.73.28.96-10.42.0.211-80-58728-6,d35639de-b32d-43f9-90ac-af6d7ba9d8e7,appliances,personal,hair_cutter,1,1
2022-12-18 01:24:11+09,cart,Male,5765552,yi6yu5l1,furniture.bathroom.bath,domix,4.71,239.255.255.250-10.42.0.151-1900-43276-17,d3a7da01-1e6f-4471-b976-c902f29abfa6,furniture,bathroom,bath,1,1
2022-12-18 01:24:42+09,view,Female,5861765,ld0vo1rl,appliances.environment.vacuum,emil,1.32,10.42.0.211-10.42.0.1-1706-53-17,222de023-ad60-40d8-b7fa-53555a344c1e,appliances,environment,vacuum,0,0
2022-12-18 01:24:50+09,view,Male,5884578,wxagjqbt,appliances.environment.vacuum,max,63.33,192.229.173.173-10.42.0.211-443-45652-6,66ea81f7-ca28-44d2-8740-4709612d2ed7,appliances,environment,vacuum,1,1
2022-12-18 01:25:05+09,view,Male,5854579,7v5aln90,appliances.environment.vacuum,jessnail,5.71,202.77.129.146-10.42.0.151-80-60403-6,222de023-ad60-40d8-b7fa-53555a344c1e,appliances,environment,vacuum,1,1
2022-12-18 01:25:52+09,view,Female,89343,oc584x1k,furniture.living_room.cabinet,Not defined,299.81,10.42.0.211-106.39.162.36-54105-80-6,a2500c29-1395-4a3a-a0bd-d4ddb344a244,furniture,living_room,cabinet,0,0
2022-12-18 01:25:47+09,cart,Male,5732039,50oy9qqy,furniture.bathroom.bath,domix,3.41,192.229.173.173-10.42.0.151-80-56310-6,d3a7da01-1e6f-4471-b976-c902f29abfa6,furniture,bathroom,bath,1,1
2022-12-18 01:32:25+09,remove_from_cart,Female,5854574,3wegrnyn,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-123.125.46.161-49631-80-6,18fba739-d6aa-447c-abe6-86ef8ce9102e,appliances,environment,vacuum,0,0
2022-12-18 01:32:26+09,remove_from_cart,Female,8098,f3ikyl9d,appliances.environment.vacuum,Not defined,1.11,172.217.12.195-10.42.0.151-443-48902-6,18fba739-d6aa-447c-abe6-86ef8ce9102e,appliances,environment,vacuum,0,0
2022-12-18 01:32:26+09,remove_from_cart,Male,8098,nz02frdm,appliances.environment.vacuum,Not defined,1.11,10.42.0.211-64.71.142.124-38652-443-6,18fba739-d6aa-447c-abe6-86ef8ce9102e,appliances,environment,vacuum,1,1
2022-12-18 01:32:26+09,remove_from_cart,Male,5854574,5242ns8i,appliances.environment.vacuum,jessnail,21.43,175.100.207.233-10.42.0.211-443-50612-6,18fba739-d6aa-447c-abe6-86ef8ce9102e,appliances,environment,vacuum,1,1
2022-12-18 01:32:42+09,cart,Female,5810083,mzcajw8c,appliances.environment.vacuum,irisk,24.6,239.255.255.250-10.42.0.151-1900-46119-17,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,0,0
2022-12-18 01:32:48+09,view,Female,5825605,zsra2yz3,appliances.environment.vacuum,polarus,1.51,180.76.168.195-10.42.0.211-80-45777-6,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,0,0
2022-12-18 01:32:52+09,view,Female,5825605,fb0nwixw,appliances.environment.vacuum,polarus,1.51,10.42.0.42-123.125.29.138-33991-80-6,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,0,0
2022-12-18 01:33:00+09,view,Male,5856191,ts3llerc,appliances.environment.vacuum,runail,24.44,10.42.0.151-63.251.248.136-49604-443-6,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,1,1
2022-12-18 01:35:32+09,view,Female,5748491,rxv5lgq8,appliances.environment.vacuum,Not defined,28.56,10.42.0.151-120.196.211.8-55364-80-6,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,0,0
2022-12-18 01:34:58+09,view,Female,5810082,tv9xsned,appliances.environment.vacuum,irisk,24.6,10.42.0.1-10.42.0.42-53-34946-17,58509c57-8d9f-4de9-8101-0f4b3ab06e02,appliances,environment,vacuum,0,0
2022-12-18 01:36:35+09,view,Female,5855511,k1lg8c7q,appliances.environment.vacuum,max,95.08,10.42.0.211-31.13.71.37-44942-443-6,2d65d44c-b9ba-4e42-b723-50d3f9fb27f5,appliances,environment,vacuum,0,0
2022-12-18 01:38:44+09,view,Male,5824088,7h1wg0oa,appliances.environment.vacuum,polarus,70.63,172.217.10.234-10.42.0.151-443-60031-6,f43ff07d-a1f4-483f-88dd-4bf1f7fd8698,appliances,environment,vacuum,1,1
2022-12-18 01:39:17+09,view,Female,5861762,ptgpxpad,appliances.environment.vacuum,emil,93.65,10.42.0.211-104.192.108.27-53870-80-6,f43ff07d-a1f4-483f-88dd-4bf1f7fd8698,appliances,environment,vacuum,0,0
2022-12-18 01:39:45+09,purchase,Female,89343,suygiew5,furniture.living_room.cabinet,Not defined,299.81,202.77.129.150-10.42.0.211-443-38314-6,d706c222-05a2-4c62-87c4-7fd6ea78153d,furniture,living_room,cabinet,0,0
2022-12-18 01:40:09+09,cart,Female,5861760,qqsefagq,appliances.environment.vacuum,emil,71.43,10.42.0.211-10.42.0.1-9096-53-17,2fe18eb3-3736-49b7-976f-6a2cb6424cdf,appliances,environment,vacuum,0,0
2022-12-18 01:40:49+09,purchase,Female,5732026,1cc9ig04,furniture.bathroom.bath,domix,4.16,10.42.0.42-23.203.67.146-34135-443-6,3fe2d5d3-1ee6-4166-8af6-d9f4b9ca4795,furniture,bathroom,bath,0,0
2022-12-18 01:41:08+09,view,Female,5861760,5f95gve3,appliances.environment.vacuum,emil,71.43,172.217.10.67-10.42.0.151-443-33757-6,f43ff07d-a1f4-483f-88dd-4bf1f7fd8698,appliances,environment,vacuum,0,0
2022-12-18 01:41:23+09,view,Female,5856184,tjmx6msm,furniture.bathroom.bath,runail,46.43,10.42.0.211-10.42.0.1-65373-53-17,39d92994-52b0-4ce7-8cba-d81531484b63,furniture,bathroom,bath,0,0
2022-12-18 01:41:46+09,view,Female,5809118,ydm77mhk,appliances.personal.hair_cutter,jaguar,89.16,172.217.10.74-10.42.0.151-443-51893-6,0825df0b-c183-43dc-b02e-b22b79f3046b,appliances,personal,hair_cutter,0,0
2022-12-18 01:42:58+09,cart,Female,5854574,q0yqnlyl,appliances.environment.vacuum,jessnail,21.43,239.255.255.250-10.42.0.1-1900-51920-17,bc48c439-c7cc-7f8e-efcb-ef488673276c,appliances,environment,vacuum,0,0
2022-12-18 01:44:41+09,cart,Female,5738964,81m48udk,Not defined,kapous,5.08,10.42.0.42-61.160.234.14-60071-80-6,Not defined,Not defined,Not defined,Not defined,0,0
2022-12-18 01:44:28+09,view,Female,89343,njo93g3h,furniture.living_room.cabinet,Not defined,299.81,216.58.219.227-10.42.0.151-443-38144-6,a0ecbdbd-f125-45aa-afb5-3f0e68db6035,furniture,living_room,cabinet,0,0
2022-12-18 01:49:32+09,view,Male,5856193,z7r4n0w7,furniture.living_room.cabinet,runail,82.54,157.240.18.36-10.42.0.211-443-32947-6,210b2a69-1067-4057-ad5e-5fc7b6041ed0,furniture,living_room,cabinet,1,1
2022-12-18 01:49:45+09,remove_from_cart,Male,5861764,hix00vyd,appliances.environment.vacuum,emil,1.43,10.42.0.151-119.146.74.49-39868-443-6,4b8c21b1-76d8-4822-9709-c63908c1f3fb,appliances,environment,vacuum,1,1
2022-12-18 01:49:45+09,remove_from_cart,Male,5861764,zknngzt2,appliances.environment.vacuum,emil,1.43,10.42.0.211-77.234.44.200-39769-80-6,4b8c21b1-76d8-4822-9709-c63908c1f3fb,appliances,environment,vacuum,1,1
2022-12-18 01:49:48+09,remove_from_cart,Female,5877460,1y0pl31i,appliances.environment.vacuum,jessnail,21.43,216.58.219.230-10.42.0.211-443-39791-6,4b8c21b1-76d8-4822-9709-c63908c1f3fb,appliances,environment,vacuum,0,0
2022-12-18 01:49:48+09,remove_from_cart,Female,5877460,knt1f78p,appliances.environment.vacuum,jessnail,21.43,172.217.9.238-10.42.0.151-443-52055-6,4b8c21b1-76d8-4822-9709-c63908c1f3fb,appliances,environment,vacuum,0,0
2022-12-18 01:50:21+09,view,Female,5855092,zblitbo0,furniture.bathroom.bath,Not defined,4.92,10.42.0.211-23.23.129.231-35425-443-6,10b86951-5b08-4b2b-932c-bbe28679b4df,furniture,bathroom,bath,0,0
2022-12-18 01:50:31+09,view,Female,5774248,fyh8gjjl,furniture.living_room.cabinet,Not defined,79.35,172.217.6.202-10.42.0.151-443-59063-6,4fe2ca0c-0fc8-472b-b552-b0fe1df1850f,furniture,living_room,cabinet,0,0
2022-12-18 01:50:49+09,view,Female,5854573,9zeqigqa,appliances.environment.vacuum,jessnail,46.83,172.217.3.110-10.42.0.211-443-51361-6,0d46ab11-d78d-4470-9961-32a80e2e2f15,appliances,environment,vacuum,0,0
2022-12-18 01:51:37+09,view,Male,5861761,vh9wreex,appliances.environment.vacuum,emil,48.41,10.42.0.151-10.42.0.1-4382-53-17,0d46ab11-d78d-4470-9961-32a80e2e2f15,appliances,environment,vacuum,1,1
2022-12-18 01:52:29+09,view,Female,89343,56zhxd6e,furniture.living_room.cabinet,Not defined,299.81,182.22.31.252-10.42.0.151-80-37001-6,4fe2ca0c-0fc8-472b-b552-b0fe1df1850f,furniture,living_room,cabinet,0,0
2022-12-18 01:54:15+09,view,Male,5774248,m76ic66s,furniture.living_room.cabinet,Not defined,79.35,172.217.11.2-10.42.0.211-443-42299-6,d7754b94-56e3-403b-8d50-35bca601fe9f,furniture,living_room,cabinet,1,1
2022-12-18 01:54:42+09,view,Female,5877462,udtj0lom,appliances.environment.vacuum,jessnail,21.43,172.217.10.10-10.42.0.42-443-45442-6,f9fb380c-bcd8-4f6b-a848-882e018a7aa9,appliances,environment,vacuum,0,0
2022-12-18 01:54:52+09,view,Female,5896431,6g34qwer,appliances.environment.vacuum,jessnail,53.17,10.42.0.211-54.239.17.112-40291-443-6,4fe2ca0c-0fc8-472b-b552-b0fe1df1850f,appliances,environment,vacuum,0,0
2022-12-18 01:56:01+09,view,Female,5884577,x3472dvy,appliances.environment.vacuum,max,47.46,183.79.250.123-10.42.0.211-443-36997-6,4fe2ca0c-0fc8-472b-b552-b0fe1df1850f,appliances,environment,vacuum,0,0
2022-12-18 01:56:49+09,view,Female,5896431,txuthqgo,appliances.environment.vacuum,jessnail,53.17,10.42.0.151-119.167.164.21-52808-80-6,4fe2ca0c-0fc8-472b-b552-b0fe1df1850f,appliances,environment,vacuum,0,0
2022-12-18 01:56:52+09,view,Male,5861760,38d6gb7o,appliances.environment.vacuum,emil,71.43,10.42.0.211-52.84.29.154-47431-443-6,75eb4c68-0331-4983-a28e-f278c6c0b076,appliances,environment,vacuum,1,1
2022-12-18 01:57:35+09,view,Male,5855507,b3y9zxjr,appliances.environment.vacuum,max,79.21,10.42.0.151-10.42.0.1-8905-53-17,b5d5853c-46b3-4711-9e75-613e00eec76f,appliances,environment,vacuum,1,1
2022-12-18 01:57:35+09,view,Male,5823937,35ewwjfv,appliances.environment.vacuum,polarus,94.44,172.217.10.14-10.42.0.151-443-58574-6,89f99915-f8e3-4946-99cf-9a5f3b45c5a7,appliances,environment,vacuum,1,1
2022-12-18 01:58:11+09,view,Female,5771614,ddq2q1pg,furniture.living_room.cabinet,kosmekka,150.79,10.42.0.151-23.206.173.182-52783-80-6,d7754b94-56e3-403b-8d50-35bca601fe9f,furniture,living_room,cabinet,0,0
2022-12-18 02:20:35+09,view,Male,5771614,pm6ta0qy,furniture.living_room.cabinet,kosmekka,150.79,219.142.78.217-10.42.0.42-80-51835-6,2c546258-c890-40bd-b156-672b532e1c76,furniture,living_room,cabinet,1,1
2022-12-18 02:20:43+09,view,Female,5856191,11hi1jel,appliances.environment.vacuum,runail,24.44,10.42.0.211-101.251.100.59-55205-9930-6,670866dc-42c6-421e-b37a-44063cf5eb67,appliances,environment,vacuum,0,0
2022-12-18 02:21:03+09,view,Female,5748490,whnw19pc,appliances.environment.vacuum,Not defined,26.97,192.229.173.173-10.42.0.211-80-55301-6,670866dc-42c6-421e-b37a-44063cf5eb67,appliances,environment,vacuum,0,0
2022-12-18 02:21:06+09,view,Female,5771614,j8odxs1h,furniture.living_room.cabinet,kosmekka,150.79,172.217.12.129-10.42.0.211-443-33585-6,2c546258-c890-40bd-b156-672b532e1c76,furniture,living_room,cabinet,0,0
2022-12-18 02:43:16+09,view,Male,5884577,gjfd1jhb,appliances.environment.vacuum,max,47.46,172.217.10.3-10.42.0.211-443-47299-6,670866dc-42c6-421e-b37a-44063cf5eb67,appliances,environment,vacuum,1,1
2022-12-18 02:45:42+09,cart,Female,5885591,dqg8fkca,appliances.environment.vacuum,polarus,72.22,183.79.253.228-10.42.0.42-443-58941-6,814593ee-38af-4bf8-a207-72632728c7ef,appliances,environment,vacuum,0,0
2022-12-18 02:45:59+09,view,Female,5884579,nzat41wu,appliances.environment.vacuum,max,63.33,172.217.12.170-10.42.0.151-443-44855-6,670866dc-42c6-421e-b37a-44063cf5eb67,appliances,environment,vacuum,0,0
2022-12-18 02:46:04+09,view,Female,5884577,7a3wdduq,appliances.environment.vacuum,max,47.46,10.42.0.211-77.234.44.79-50071-443-6,670866dc-42c6-421e-b37a-44063cf5eb67,appliances,environment,vacuum,0,0
2022-12-18 02:46:08+09,view,Female,5885586,mmkrwj8t,appliances.environment.vacuum,polarus,68.1,10.42.0.211-10.42.0.1-23891-53-17,05d4737e-75df-4ceb-9a27-3dfd3d7ae97f,appliances,environment,vacuum,0,0
2022-12-18 02:46:24+09,cart,Female,5885591,ebwxryai,appliances.environment.vacuum,polarus,72.22,10.42.0.211-123.125.29.220-60506-80-6,814593ee-38af-4bf8-a207-72632728c7ef,appliances,environment,vacuum,0,0
2022-12-18 02:46:24+09,cart,Female,5885591,begn4tsd,appliances.environment.vacuum,polarus,72.22,172.217.3.100-10.42.0.211-443-60924-6,814593ee-38af-4bf8-a207-72632728c7ef,appliances,environment,vacuum,0,0
2022-12-18 02:46:25+09,cart,Female,5885591,0qmsripp,appliances.environment.vacuum,polarus,72.22,172.217.11.14-10.42.0.211-443-60286-6,814593ee-38af-4bf8-a207-72632728c7ef,appliances,environment,vacuum,0,0
2022-12-18 02:49:36+09,view,Female,5884577,ebqquj7i,appliances.environment.vacuum,max,47.46,10.42.0.211-66.198.24.225-45937-443-6,ebc26162-06cc-e0e9-6869-f83d39708ebc,appliances,environment,vacuum,0,0
2022-12-18 02:52:17+09,view,Female,5856191,i4yquw4k,appliances.environment.vacuum,runail,24.44,10.42.0.211-66.231.239.122-43848-80-6,1feffb74-4c0d-4248-90b3-1f8cfc86cbe4,appliances,environment,vacuum,0,0
2022-12-18 02:52:19+09,view,Female,5856191,ey4c74az,appliances.environment.vacuum,runail,24.44,10.42.0.151-10.42.0.1-61494-53-17,1feffb74-4c0d-4248-90b3-1f8cfc86cbe4,appliances,environment,vacuum,0,0
2022-12-18 02:53:38+09,cart,Male,5746846,b2f3a8un,furniture.bathroom.bath,irisk,52.7,172.217.10.238-10.42.0.151-443-39623-6,814593ee-38af-4bf8-a207-72632728c7ef,furniture,bathroom,bath,1,1
2022-12-18 02:55:08+09,view,Male,5823937,zz4gut07,appliances.environment.vacuum,polarus,94.44,10.42.0.211-31.13.65.7-59439-443-6,c8801676-bc91-422c-a126-62904425ad1b,appliances,environment,vacuum,1,1
2022-12-18 02:56:09+09,view,Female,5861761,tenmmkh9,appliances.environment.vacuum,emil,48.41,10.42.0.211-10.42.0.1-3673-53-17,7ae5ca07-fc36-489f-ad26-256a55fa77eb,appliances,environment,vacuum,0,0
2022-12-18 02:56:41+09,remove_from_cart,Male,5774248,ithoxu6k,furniture.living_room.cabinet,Not defined,79.35,10.42.0.211-106.11.94.27-35349-443-6,292466d7-5357-46b8-9955-1825eec0198a,furniture,living_room,cabinet,1,1
2022-12-18 02:56:41+09,remove_from_cart,Female,5774248,ml5ra9x1,furniture.living_room.cabinet,Not defined,79.35,10.42.0.151-104.244.43.99-50055-443-6,292466d7-5357-46b8-9955-1825eec0198a,furniture,living_room,cabinet,0,0
2022-12-18 03:25:26+09,cart,Male,8098,9w2wjiik,appliances.environment.vacuum,Not defined,1.11,172.217.6.202-10.42.0.42-443-57418-6,1757f365-7d32-4e55-88f3-a7201d320cdf,appliances,environment,vacuum,1,1
2022-12-18 03:32:11+09,view,Male,5867188,xpbgpsp8,appliances.environment.vacuum,emil,55.56,172.217.12.130-10.42.0.211-443-54399-6,eea13002-011b-4b41-bb35-c0b46ede2fd1,appliances,environment,vacuum,1,1
2022-12-18 03:33:17+09,view,Female,5885586,pxvapsdr,appliances.environment.vacuum,polarus,68.1,203.130.53.126-10.42.0.211-80-34840-6,be8c7707-a94a-4be4-851d-2013a898f383,appliances,environment,vacuum,0,0
2022-12-18 03:33:59+09,purchase,Male,8098,dzorkks5,appliances.environment.vacuum,Not defined,1.11,10.42.0.151-10.42.0.1-61417-53-17,518e0b86-4e21-4a0e-83d7-1184aa5ca0d6,appliances,environment,vacuum,1,1
2022-12-18 03:33:59+09,purchase,Male,5856191,maf96bof,appliances.environment.vacuum,runail,24.44,10.42.0.211-10.42.0.1-18680-53-17,518e0b86-4e21-4a0e-83d7-1184aa5ca0d6,appliances,environment,vacuum,1,1
2022-12-18 03:38:33+09,view,Female,5861760,ox6japdt,appliances.environment.vacuum,emil,71.43,183.79.250.123-10.42.0.151-443-33330-6,d6115240-f30f-4555-be24-f4eb1985d1a2,appliances,environment,vacuum,0,0
2022-12-18 03:38:41+09,view,Female,5861761,1vx62ofn,appliances.environment.vacuum,emil,48.41,192.229.163.180-10.42.0.211-443-38753-6,815416e8-56f4-441e-9ac2-e818ed21f01f,appliances,environment,vacuum,0,0
2022-12-18 03:38:50+09,view,Male,5867188,j97gul0w,appliances.environment.vacuum,emil,55.56,183.79.215.139-10.42.0.211-443-34465-6,eea13002-011b-4b41-bb35-c0b46ede2fd1,appliances,environment,vacuum,1,1
2022-12-18 03:39:36+09,view,Male,5854574,8izuaesr,appliances.environment.vacuum,jessnail,21.43,10.42.0.211-64.71.142.96-43614-80-6,f5b9196e-ca56-499c-9d33-29404afa3ac8,appliances,environment,vacuum,1,1
2022-12-18 03:39:58+09,view,Male,5810083,o9decbb4,appliances.environment.vacuum,irisk,24.6,192.229.173.173-10.42.0.42-80-49059-6,31df5329-ba60-4596-b4ac-1acae3afcd8a,appliances,environment,vacuum,1,1
2022-12-18 03:40:04+09,view,Male,5884577,7jlh5xff,appliances.environment.vacuum,max,47.46,8.0.6.4-8.6.0.1-0-0-0,70a23a59-fd53-4b1b-bfd9-ea2007eb2438,appliances,environment,vacuum,1,1
2022-12-18 03:40:25+09,view,Male,5856191,d3y0ni9q,appliances.environment.vacuum,runail,24.44,172.217.10.138-10.42.0.211-443-42910-6,70a23a59-fd53-4b1b-bfd9-ea2007eb2438,appliances,environment,vacuum,1,1
2022-12-18 03:41:04+09,view,Male,5884577,drqseaaa,appliances.environment.vacuum,max,47.46,182.22.67.91-10.42.0.211-443-60537-6,70a23a59-fd53-4b1b-bfd9-ea2007eb2438,appliances,environment,vacuum,1,1
2022-12-18 03:41:44+09,view,Female,5861761,a9lkhayg,appliances.environment.vacuum,emil,48.41,10.42.0.42-72.21.206.140-60310-443-6,8ad28257-e7b4-4154-9af4-4267787a0532,appliances,environment,vacuum,0,0
2022-12-18 03:42:05+09,view,Female,5912616,ajkhpw5f,appliances.environment.air_conditioner,Not defined,24.44,10.42.0.151-31.13.65.37-57006-443-6,37bdd8fb-89cf-48dd-bd54-78e3d4cd62c2,appliances,environment,air_conditioner,0,0
2022-12-18 03:43:43+09,remove_from_cart,Female,8098,jb447ndz,appliances.environment.vacuum,Not defined,1.11,10.42.0.211-119.146.74.34-36928-80-6,3668b51c-5be3-4468-9f79-68eca728470e,appliances,environment,vacuum,0,0
2022-12-18 03:44:17+09,view,Male,8098,ct2zhauz,appliances.environment.vacuum,Not defined,1.11,172.217.12.142-10.42.0.211-443-60028-6,ff40a43a-33b0-4498-b56b-5f9bcc356bfb,appliances,environment,vacuum,1,1
2022-12-18 04:02:58+09,view,Male,5861767,dbd2ndxa,appliances.environment.vacuum,emil,1.75,220.170.182.31-10.42.0.211-443-39018-6,0a99ce86-d715-44f7-bc7a-555fc7498992,appliances,environment,vacuum,1,1
2022-12-18 04:02:59+09,cart,Male,5710610,28nlawnb,furniture.bathroom.bath,irisk,3.81,183.79.249.124-10.42.0.211-443-58847-6,e96faa52-0e96-424a-8a5c-0a808452916e,furniture,bathroom,bath,1,1
2022-12-18 04:03:16+09,cart,Female,5685348,7w334xgt,furniture.bathroom.bath,farmona,26.14,172.217.11.14-10.42.0.151-443-33680-6,e96faa52-0e96-424a-8a5c-0a808452916e,furniture,bathroom,bath,0,0
2022-12-18 04:03:36+09,cart,Male,5685352,hxugy10i,furniture.bathroom.bath,farmona,25.81,172.217.11.14-10.42.0.151-443-51270-6,e96faa52-0e96-424a-8a5c-0a808452916e,furniture,bathroom,bath,1,1
2022-12-18 04:04:05+09,view,Female,5885592,6s27v6at,appliances.environment.vacuum,polarus,59.52,10.42.0.151-31.13.71.7-56350-443-6,d1b52c1a-18a2-4e90-90c9-1bf4b53c4119,appliances,environment,vacuum,0,0
2022-12-18 04:14:49+09,view,Male,5856191,iv8c6eda,appliances.environment.vacuum,runail,24.44,172.217.6.200-10.42.0.211-443-40905-6,3a8eb55c-9556-4bf4-afbd-bb3effe1ea98,appliances,environment,vacuum,1,1
2022-12-18 04:15:10+09,view,Male,5861761,mozfm5ds,appliances.environment.vacuum,emil,48.41,172.217.3.106-10.42.0.42-443-46661-6,c12fb784-0734-42d5-9fdc-703ace7c743d,appliances,environment,vacuum,1,1
2022-12-18 04:15:16+09,view,Female,5861760,pxvdx7p2,appliances.environment.vacuum,emil,71.43,10.42.0.211-54.230.51.5-46179-80-6,e2e5f315-5c94-4848-913a-23bb8b95bec1,appliances,environment,vacuum,0,0
2022-12-18 04:15:23+09,view,Female,5867188,0c4cbwqq,appliances.environment.vacuum,emil,55.56,172.217.11.42-10.42.0.211-443-36819-6,3b097d81-cd35-41c6-8f6a-f59360f002ca,appliances,environment,vacuum,0,0
